"name","geo_place_name","geo_type_name","start_date","data_value"
"Asthma emergency department visits due to PM2.5","Kingsbridge - Riverdale","UHF42","2005-01-01","88.3"
"Asthma emergency department visits due to PM2.5","Canarsie - Flatlands","UHF42","2015-01-01","61.4"
"Asthma emergency department visits due to PM2.5","Hunts Point - Mott Haven","UHF42","2012-01-02","233.2"
"Asthma emergency department visits due to PM2.5","Greenwich Village - SoHo","UHF42","2009-01-01","24.5"
"Asthma emergency department visits due to PM2.5","Bronx","Borough","2009-01-01","128.2"
"Asthma emergency department visits due to PM2.5","Greenwich Village - SoHo","UHF42","2005-01-01","25.6"
"Asthma emergency department visits due to PM2.5","Lower Manhattan","UHF42","2005-01-01","71.6"
"Asthma emergency department visits due to PM2.5","Jamaica","UHF42","2009-01-01","115.8"
"Asthma emergency department visits due to PM2.5","Canarsie - Flatlands","UHF42","2009-01-01","40.9"
"Asthma emergency department visits due to PM2.5","Gramercy Park - Murray Hill","UHF42","2009-01-01","20.7"
"Asthma emergency department visits due to PM2.5","Staten Island","Borough","2005-01-01","55.3"
"Asthma emergency department visits due to PM2.5","Staten Island","Borough","2017-01-01","30"
"Asthma emergency department visits due to PM2.5","East New York","UHF42","2005-01-01","175.6"
"Asthma emergency department visits due to PM2.5","East New York","UHF42","2017-01-01","99"
"Asthma emergency department visits due to PM2.5","South Beach - Tottenville","UHF42","2017-01-01","11"
"Asthma emergency department visits due to PM2.5","Ridgewood - Forest Hills","UHF42","2005-01-01","51"
"Asthma emergency department visits due to PM2.5","Greenwich Village - SoHo","UHF42","2009-01-01","9.2"
"Asthma emergency department visits due to PM2.5","Brooklyn","Borough","2009-01-01","48.5"
"Asthma emergency department visits due to PM2.5","Southwest Queens","UHF42","2009-01-01","29.8"
"Asthma emergency department visits due to PM2.5","Bronx","Borough","2017-01-01","52"
"Asthma emergency department visits due to PM2.5","Hunts Point - Mott Haven","UHF42","2017-01-01","83"
"Asthma emergency department visits due to PM2.5","East Flatbush - Flatbush","UHF42","2017-01-01","37"
"Asthma emergency department visits due to PM2.5","Canarsie - Flatlands","UHF42","2005-01-01","41.8"
"Asthma emergency department visits due to PM2.5","Gramercy Park - Murray Hill","UHF42","2005-01-01","27.4"
"Asthma emergency department visits due to PM2.5","Jamaica","UHF42","2005-01-01","47.5"
"Asthma emergency department visits due to PM2.5","Bensonhurst - Bay Ridge","UHF42","2005-01-01","19.7"
"Asthma emergency department visits due to PM2.5","Rockaways","UHF42","2017-01-01","46"
"Asthma emergency department visits due to PM2.5","Bedford Stuyvesant - Crown Heights","UHF42","2017-01-01","107"
"Asthma emergency department visits due to PM2.5","Willowbrook","UHF42","2017-01-01","15"
"Asthma emergency department visits due to PM2.5","Bedford Stuyvesant - Crown Heights","UHF42","2012-01-02","91.2"
"Asthma emergency department visits due to PM2.5","Crotona -Tremont","UHF42","2015-01-01","87.1"
"Asthma emergency department visits due to PM2.5","Sunset Park","UHF42","2017-01-01","18"
"Asthma emergency department visits due to PM2.5","Bedford Stuyvesant - Crown Heights","UHF42","2017-01-01","55"
"Asthma emergency department visits due to PM2.5","Bayside - Little Neck","UHF42","2009-01-01","6.7"
"Asthma emergency department visits due to PM2.5","Pelham - Throgs Neck","UHF42","2009-01-01","57.5"
"Asthma emergency department visits due to PM2.5","Bayside - Little Neck","UHF42","2012-01-02","6.6"
"Asthma emergency department visits due to PM2.5","Southeast Queens","UHF42","2012-01-02","21.9"
"Asthma emergency department visits due to PM2.5","Coney Island - Sheepshead Bay","UHF42","2012-01-02","17.9"
"Asthma emergency department visits due to PM2.5","Manhattan","Borough","2012-01-02","40.8"
"Asthma emergency department visits due to PM2.5","Southeast Queens","UHF42","2015-01-01","17.9"
"Asthma emergency department visits due to PM2.5","Bensonhurst - Bay Ridge","UHF42","2012-01-02","10.4"
"Asthma emergency department visits due to PM2.5","Lower Manhattan","UHF42","2005-01-01","35"
"Asthma emergency department visits due to PM2.5","Port Richmond","UHF42","2009-01-01","64.5"
"Asthma emergency department visits due to PM2.5","Port Richmond","UHF42","2012-01-02","54"
"Asthma emergency department visits due to PM2.5","Northeast Bronx","UHF42","2015-01-01","48.4"
"Asthma emergency department visits due to PM2.5","Central Harlem - Morningside Heights","UHF42","2012-01-02","116.4"
"Asthma emergency department visits due to PM2.5","Chelsea - Clinton","UHF42","2005-01-01","39.1"
"Asthma emergency department visits due to PM2.5","West Queens","UHF42","2012-01-02","13.6"
"Asthma emergency department visits due to PM2.5","Hunts Point - Mott Haven","UHF42","2015-01-01","194.7"
"Asthma emergency department visits due to PM2.5","Greenwich Village - SoHo","UHF42","2015-01-01","14.2"
"Asthma emergency department visits due to PM2.5","East Flatbush - Flatbush","UHF42","2012-01-02","102.4"
"Asthma emergency department visits due to PM2.5","Brooklyn","Borough","2017-01-01","54"
"Asthma emergency department visits due to PM2.5","Southwest Queens","UHF42","2005-01-01","81.4"
"Asthma emergency department visits due to PM2.5","Bronx","Borough","2017-01-01","108"
"Asthma emergency department visits due to PM2.5","Jamaica","UHF42","2005-01-01","113.6"
"Asthma emergency department visits due to PM2.5","Pelham - Throgs Neck","UHF42","2005-01-01","79.7"
"Asthma emergency department visits due to PM2.5","Williamsburg - Bushwick","UHF42","2005-01-01","118.4"
"Asthma emergency department visits due to PM2.5","Williamsburg - Bushwick","UHF42","2017-01-01","51"
"Asthma emergency department visits due to PM2.5","Coney Island - Sheepshead Bay","UHF42","2017-01-01","18"
"Asthma emergency department visits due to PM2.5","Washington Heights","UHF42","2005-01-01","66.4"
"Asthma emergency department visits due to PM2.5","Port Richmond","UHF42","2005-01-01","62.6"
"Asthma emergency department visits due to PM2.5","Union Square - Lower East Side","UHF42","2005-01-01","46.3"
"Asthma emergency department visits due to PM2.5","Manhattan","Borough","2017-01-01","28"
"Asthma emergency department visits due to PM2.5","Staten Island","Borough","2005-01-01","29.6"
"Asthma emergency department visits due to PM2.5","Upper West Side","UHF42","2005-01-01","32.3"
"Asthma emergency department visits due to PM2.5","Upper West Side","UHF42","2017-01-01","18"
"Asthma emergency department visits due to PM2.5","Crotona -Tremont","UHF42","2017-01-01","67"
"Asthma emergency department visits due to PM2.5","Fordham - Bronx Pk","UHF42","2017-01-01","49"
"Asthma emergency department visits due to PM2.5","Upper East Side","UHF42","2005-01-01","11.5"
"Asthma emergency department visits due to PM2.5","East Flatbush - Flatbush","UHF42","2017-01-01","75"
"Asthma emergency department visits due to PM2.5","Gramercy Park - Murray Hill","UHF42","2017-01-01","35"
"Asthma emergency department visits due to PM2.5","Downtown - Heights - Slope","UHF42","2017-01-01","23"
"Asthma emergency department visits due to PM2.5","Staten Island","Borough","2009-01-01","50.5"
"Asthma emergency department visits due to PM2.5","East New York","UHF42","2009-01-01","153.2"
"Asthma emergency department visits due to PM2.5","South Beach - Tottenville","UHF42","2009-01-01","21"
"Asthma emergency department visits due to PM2.5","Southwest Queens","UHF42","2017-01-01","38"
"Asthma emergency department visits due to PM2.5","Port Richmond","UHF42","2009-01-01","92"
"Asthma emergency department visits due to PM2.5","Greenwich Village - SoHo","UHF42","2015-01-01","6.5"
"Asthma emergency department visits due to PM2.5","Bronx","Borough","2012-01-02","83.7"
"Asthma emergency department visits due to PM2.5","Hunts Point - Mott Haven","UHF42","2012-01-02","130.6"
"Asthma emergency department visits due to PM2.5","Gramercy Park - Murray Hill","UHF42","2017-01-01","12"
"Asthma emergency department visits due to PM2.5","Greenwich Village - SoHo","UHF42","2017-01-01","6"
"Asthma emergency department visits due to PM2.5","Bronx","Borough","2005-01-01","122.3"
"Asthma emergency department visits due to PM2.5","Southeast Queens","UHF42","2009-01-01","70.5"
"Asthma emergency department visits due to PM2.5","Coney Island - Sheepshead Bay","UHF42","2009-01-01","19.8"
"Asthma emergency department visits due to PM2.5","Borough Park","UHF42","2009-01-01","13.2"
"Asthma emergency department visits due to PM2.5","Williamsburg - Bushwick","UHF42","2009-01-01","106.8"
"Asthma emergency department visits due to PM2.5","Northeast Bronx","UHF42","2009-01-01","37.6"
"Asthma emergency department visits due to PM2.5","Brooklyn","Borough","2017-01-01","30"
"Asthma emergency department visits due to PM2.5","Canarsie - Flatlands","UHF42","2017-01-01","27"
"Asthma emergency department visits due to PM2.5","Jamaica","UHF42","2009-01-01","41.6"
"Asthma emergency department visits due to PM2.5","Coney Island - Sheepshead Bay","UHF42","2015-01-01","18.2"
"Asthma emergency department visits due to PM2.5","Greenpoint","UHF42","2005-01-01","36.6"
"Asthma emergency department visits due to PM2.5","Greenpoint","UHF42","2012-01-02","26.9"
"Asthma emergency department visits due to PM2.5","Downtown - Heights - Slope","UHF42","2005-01-01","60.9"
"Asthma emergency department visits due to PM2.5","Chelsea - Clinton","UHF42","2015-01-01","20.4"
"Asthma emergency department visits due to PM2.5","East New York","UHF42","2005-01-01","100.1"
"Asthma emergency department visits due to PM2.5","Upper West Side","UHF42","2012-01-02","23.5"
"Asthma emergency department visits due to PM2.5","Ridgewood - Forest Hills","UHF42","2012-01-02","14.5"
"Asthma emergency department visits due to PM2.5","Ridgewood - Forest Hills","UHF42","2015-01-01","12.8"
"Asthma emergency department visits due to PM2.5","High Bridge - Morrisania","UHF42","2017-01-01","138"
"Asthma emergency department visits due to PM2.5","Crotona -Tremont","UHF42","2005-01-01","257.1"
"Asthma emergency department visits due to PM2.5","West Queens","UHF42","2017-01-01","51"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2005-01-01","82.4"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2017-01-01","49"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2005-01-01","126.3"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2017-01-01","62"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2009-01-01","106.8"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2012-01-02","97.8"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2015-01-01","78.2"
"Asthma emergency department visits due to PM2.5","Rockaways","UHF42","2015-01-01","55"
"Asthma emergency department visits due to PM2.5","Lower Manhattan","UHF42","2012-01-02","52.3"
"Asthma emergency department visits due to PM2.5","Central Harlem - Morningside Heights","UHF42","2005-01-01","424.7"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2005-01-01","54.8"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2012-01-02","38.1"
"Asthma emergency department visits due to PM2.5","Upper West Side","UHF42","2005-01-01","113.2"
"Asthma emergency department visits due to PM2.5","Bayside - Little Neck","UHF42","2017-01-01","10"
"Asthma emergency department visits due to PM2.5","Bayside - Little Neck","UHF42","2015-01-01","12.2"
"Asthma emergency department visits due to PM2.5","East New York","UHF42","2012-01-02","84.9"
"Asthma emergency department visits due to PM2.5","East Harlem","UHF42","2017-01-01","160"
"Asthma emergency department visits due to PM2.5","Crotona -Tremont","UHF42","2015-01-01","167.2"
"Asthma emergency department visits due to PM2.5","Willowbrook","UHF42","2015-01-01","18.8"
"Asthma emergency department visits due to PM2.5","Southeast Queens","UHF42","2005-01-01","28.4"
"Asthma emergency department visits due to PM2.5","Bensonhurst - Bay Ridge","UHF42","2009-01-01","11.3"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2015-01-01","36.2"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2009-01-01","47.7"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2012-01-02","16.7"
"Asthma emergency department visits due to PM2.5","Central Harlem - Morningside Heights","UHF42","2005-01-01","209.9"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2005-01-01","22.2"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2009-01-01","17.2"
"Asthma emergency department visits due to PM2.5","Greenpoint","UHF42","2015-01-01","19.9"
"Asthma emergency department visits due to PM2.5","Kingsbridge - Riverdale","UHF42","2005-01-01","36.7"
"Asthma emergency department visits due to PM2.5","Washington Heights","UHF42","2017-01-01","23"
"Asthma emergency department visits due to PM2.5","Long Island City - Astoria","UHF42","2005-01-01","18.2"
"Asthma emergency department visits due to PM2.5","Kingsbridge - Riverdale","UHF42","2012-01-02","27.1"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2017-01-01","28"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2005-01-01","56.9"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2012-01-02","66.1"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2015-01-01","49.5"
"Asthma emergency department visits due to PM2.5","West Queens","UHF42","2009-01-01","75.2"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2005-01-01","41.6"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2017-01-01","30"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2009-01-01","42.9"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2009-01-01","45.1"
"Asthma emergency department visits due to PM2.5","Willowbrook","UHF42","2017-01-01","13"
"Asthma emergency department visits due to PM2.5","Flushing - Clearview","UHF42","2005-01-01","13.3"
"Asthma emergency department visits due to PM2.5","Willowbrook","UHF42","2009-01-01","16"
"Asthma emergency department visits due to PM2.5","Flushing - Clearview","UHF42","2009-01-01","9.3"
"Asthma emergency department visits due to PM2.5","Pelham - Throgs Neck","UHF42","2015-01-01","44.6"
"Asthma emergency department visits due to PM2.5","East New York","UHF42","2017-01-01","58"
"Asthma emergency department visits due to PM2.5","South Beach - Tottenville","UHF42","2005-01-01","16.5"
"Asthma emergency department visits due to PM2.5","Bayside - Little Neck","UHF42","2017-01-01","2"
"Asthma emergency department visits due to PM2.5","South Beach - Tottenville","UHF42","2009-01-01","11.8"
"Asthma emergency department visits due to PM2.5","Queens","Borough","2015-01-01","17.9"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2015-01-01","34.6"
"Asthma emergency department visits due to PM2.5","New York City","Citywide","2012-01-02","42.2"
"Asthma emergency department visits due to PM2.5","Long Island City - Astoria","UHF42","2015-01-01","21.8"
"Asthma emergency department visits due to PM2.5","Fresh Meadows","UHF42","2015-01-01","12.7"
"Asthma emergency department visits due to PM2.5","Bensonhurst - Bay Ridge","UHF42","2015-01-01","8.5"
"Asthma emergency department visits due to PM2.5","Lower Manhattan","UHF42","2012-01-02","24.1"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2009-01-01","76.1"
"Asthma emergency department visits due to PM2.5","South Beach - Tottenville","UHF42","2012-01-02","12.3"
"Asthma emergency department visits due to PM2.5","Bayside - Little Neck","UHF42","2015-01-01","4.9"
"Asthma emergency department visits due to PM2.5","West Queens","UHF42","2015-01-01","14.7"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2012-01-02","39.6"
"Asthma emergency department visits due to PM2.5","Stapleton - St. George","UHF42","2015-01-01","32"
"Asthma emergency department visits due to PM2.5","Ridgewood - Forest Hills","UHF42","2009-01-01","51.1"
"Asthma emergency department visits due to PM2.5","Willowbrook","UHF42","2012-01-02","15.9"
"Asthma emergency department visits due to PM2.5","Willowbrook","UHF42","2015-01-01","12.9"
"Asthma emergency department visits due to PM2.5","Flushing - Clearview","UHF42","2012-01-02","9.6"
"Asthma emergency department visits due to PM2.5","Jamaica","UHF42","2017-01-01","23"
"Asthma emergency department visits due to PM2.5","Southwest Queens","UHF42","2015-01-01","18.6"
